codigo	descricao	marca	__v
BR0268153U0042	SULFASSALAZINA 500 MG COMP	indiferente	0
BR0268158U0042	PIRIMETAMINA 25 MG COMPRIMIDO ELENCO ESTADUAL	indiferente	0
BR0268159U0042	PENTOXIFILINA 400 MG	indiferente	0
BR0268163U0042	CLORIDRATO DE MINOCICLINA 100MG CP	indiferente	0
BR0268286U0020	MICONAZOL NITRATO, 20 MG/G (2%), CREME DERMATOLOGICO	indiferente	0
BR0268286U0031	MICONAZOL NITRATO, 20 MG/G (2%),CREME VAGINAL	indiferente	0
BR0268292U0042	ACIDO FOLINICO (FOLINATO DE CALCIO) 15 MG COMPRIMIDO ELENCO	indiferente	0
BR0268297U0042	OFLOXACINO 400 MG	indiferente	0
BR0268315U0042	ABACAVIR 300 MG COMPRIMIDO	indiferente	0
BR0268317U0087	SULFATO DE ABACAVIR 20 MG/ML 240 ML	indiferente	0
BR0268337U0041	EFAVIRENZ 200 MG CAPSULA	indiferente	0
BR0268345U0042	LAMIVUDINA 150 MG COMP	indiferente	0
BR0268345U00421	LAMIVUDINA 150 MG COMPRIMIDO	indiferente	0
BR0268352U0106	BRIMONIDINA 2 MGML SOL OFT (FR) 5 ML	indiferente	0
BR0268353U0042	NEVIRAPINA 200 MG COMPRIMIDO	indiferente	0
BR0268359U0041	ZIDOVUDINA 100 MG CAPSULA	indiferente	0
BR0268361	ZIDOVUDINA 10MG/ML, FRASCO 240ML	indiferente	0
BR0268361U0086	ZIDOVUDINA 10 MG/ML SOL INJ 20 ML	indiferente	0
BR0268370U0042	ACICLOVIR 200 MG COMPRIMIDO	indiferente	0
BR0268394U0118	ANFOTERICINA B LIPOSSOMAL 50MG PÓ PARA SOLUÇÃO	indiferente	0
BR0268395U0118	ANFOTERICINA B 50 MG PÓ PARA SUSPENSÃO INJETÁVEL	indiferente	0
BR0268396	BESILATO DE ATRACURIO 10MG/ML SOL INJ 5 ML	indiferente	0
BR0268396-1	BESILATO DE ATRACURIO 10 MG/ML SOL INJ 2,5 ML	indiferente	0
BR0268427U0046	CICLOFOSFAMIDA 50 MG DRAGEA	indiferente	0
BR0268436U0041	CLINDAMICINA, CLORIDRATO 300 MG CAPSULA	indiferente	0
BR0268439U0042	CLARITROMICINA 500MG	indiferente	0
BR0268454U0135	ENOXAPARINA SODICA 60MG SOLUÇÃO INJETÁVEL	indiferente	0
BR0268520U0105	RITUXIMABE (ROCHEMABTHERA) 500 MG SOL INJ (FR-AMP) 50 ML G	indiferente	0
BR0268520U0118	RITUXIMABE (BIOSSIMILAR BIO-MANGUINHOSRIXYMIO) 500 MG SOL	indiferente	0
BR0268808U0077	EFAVIRENZ 30 MG/ML SOL ORAL 180 ML	indiferente	0
BR0268812U0042	EFAVIRENZ 600 MG COMPRIMIDO	indiferente	0
BR0268816U0062	NEVIRAPINA 10 MGML SUSPENSAO ORAL  100 ML	indiferente	0
BR0268825	TENOFOVIR 300MG COMPRIMIDO ELENCO ESTADUAL	indiferente	0
BR0268830U0042	RITONAVIR 100 MG	indiferente	0
BR0268946U0042	AZITROMICINA 250 MG COMPRIMIDO	indiferente	0
BR0268953U0042	BENZNIDAZOL 100 MG COMPRIMIDO	indiferente	0
BR0268954U0042	PRAZIQUANTEL 600 MG COMPRIMIDO	indiferente	0
BR0268956U0042	LEVONORGESTREL 0,75 MG COMPRIMIDO	indiferente	0
BR0268994	BUPROPIONA  150MG	indiferente	0
BR0270114-2	CLORIDATO DE CETAMINA 50MG/ML - FRASCO 10ML	indiferente	0
BR0270116	ETOMIDATO 2MG/ML AMPOLA 10ML	indiferente	0
BR0270436U0042	METOTREXATO 2,5 MG COMP GRUPO 1.A	indiferente	0
BR0270612U0118	BENZILPENICILINA BENZATINA 1.200.000 UI PO PARA SUSPENSAO IN	indiferente	0
BR0270616U0118	BENZILPENICILINA POTASSICA 5.000.000 UI PO PARA SOLUCAO INJE	indiferente	0
BR0270846U0005	NORETISTERONA, ENANTATO DE  + ESTRADIOL, VALERATO DE   50 +	indiferente	0
BR0271036U0042	CLORIDRATO DE DOXICICLINA 100MG	indiferente	0
BR0271036U0063	DOXICICLINA INJETAVÉL (PÓ) 100MG/10ML	indiferente	0
BR0271101U0041	CALCITRIOL 0,25 MCG CAP GRUPO 2	indiferente	0
BR0271104U0041	CICLOSPORINA 25 MG CAP GRUPO 2	indiferente	0
BR0271106U0041	CICLOSPORINA 50 MG CAP GRUPO 2	indiferente	0
BR0271107U0041	CICLOSPORINA 100 MG CAP GRUPO 2	indiferente	0
BR0271111U0074	AMOXICILINA 50 MGML PO PARA SUSPENSAO 150 ML	indiferente	0
BR0271124U0063	INSULINA HUMANA REGULAR 100 UI/ML SOLUÇÃO INJETÁVEL 10 ML	indiferente	0
BR0271154U0063	INSULINA ANALOGO ULTRA-RAPIDA 100 UI/ML SOL INJ 3ML	indiferente	0
BR0271154U0137	INSULINA HUMANA REGULAR 100 UIML SOLUCAO INJETAVEL 3 ML	indiferente	0
BR0271157U0063	INSULINA HUMANA NPH 100 UIML SUSPENSAO INJETAVEL 10 ML ELEN	indiferente	0
BR0271157U0137	INSULINA HUMANA NPH 100 UIML SUSPENSAO INJETAVEL 3 ML	indiferente	0
BR0271217U0042	AMOXICILINA + CLAVULANATO DE POTASSIO 500 MG + 125 MG COMPRIMIDO REVESTIDO	indiferente	0
BR0271373U0041	FORMOTEROL 12 MCG CAP INAL GRUPO 2	indiferente	0
BR0271391U0042	MORFINA 30 MG COMP GRUPO 2 PORTARIA 344/98 - A1	indiferente	0
BR0271391U0042	MORFINA 30 MG COMP GRUPO 2	indiferente	0
BR0271392U0042	MORFINA 10 MG COMP GRUPO 2 (PORT. 344/98 - C1)	indiferente	0
BR0271392U0042	MORFINA 10 MG COMP GRUPO 2	indiferente	0
BR0271620U0042	OLANZAPINA 5 MG COMP. GRUPO 1A (PORT. 344/98 - C1)	indiferente	0
BR0271621U0042	OLANZAPINA 10 MG COMP GRUPO 1.A (PORT. 344/98 - C1)	indiferente	0
BR0271764U0042	PIRIDOSTIGMINA 60 MG COMP	indiferente	0
BR0271848U0098	BIMATOPROSTA 0,3 MGML SOL OFT (FR) 3 ML	indiferente	0
BR0271866U0106	BRINZOLAMIDA 10 MGML SUSP OFT (FR) 5 ML	indiferente	0
BR0271950-3	CITRATO DE FENTANILA 0,05MG/ML FRASCO 10ML	indiferente	0
BR0272083U0042	SEVELAMER 800 MG COMP	indiferente	0
BR0272094U0042	ZIDOVUDINA + LAMIVUDINA 300MG + 150MG COMPRIMIDO	indiferente	0
BR0272429U0042	CLOZAPINA 25 MG COMP (PORT. 344/98 - C1)	indiferente	0
BR0272431U0042	CLOZAPINA 100 MG COMP GRUPO 1.A  (PORT. 344/98 - C1)	indiferente	0
BR0272580U0106	DORZOLAMIDA 20 MGML SOL OFT (FR) 5 ML GRUPO 2	indiferente	0
BR0272645U0135	ENOXAPARINA SODICA 40MG SOL INJ (SER PREENC) 0,4 ML GRUPO 1A	indiferente	0
BR0272653U0042	ENTACAPONA 200 MG COMP GRUPO 1.A  (PORT. 344/98 - C1)	indiferente	0
BR0272737U0013	MEGLUMINA, ANTIMONIATO 300 MGML SOLUCAO INJETAVEL 5 ML	indiferente	0
BR0272780U0042	CLOROQUINA 150 MG COMP	indiferente	0
BR0272782U0042	CODEINA 30 MG COMP GRUPO 2 (PORT. 344/98 - A2)	indiferente	0
BR0272785U0042	DONEPEZILA 5 MG COMP  (PORT. 344/98 - C1)	indiferente	0
BR0272786U0042	DONEPEZILA 10 MG COMP GRUPO 1.A  (PORT. 344/98 - C1)	indiferente	0
BR0272787U0006	ALFADORNASE 2,5 MG/ML AMP  2,5 ML GRUPO 1.A	indiferente	0
BR0272787U0006	ALFADORNASE 1 MG/ML  AMP 2,5 ML	indiferente	0
BR0272789U0042	LEVONORGESTREL + ETINILESTRADIOL  0,15 + 0,03 MG COMPRIMIDO	indiferente	0
BR0272792U0067	ETOSSUXIMIDA 50 MG/ML XPE FRACO 120 ML GRUPO 2  (PORT. 344/98 - C1)	indiferente	0
BR0272793U0042	FLUDROCORTISONA 0,1 MG COMP GRUPO 2	indiferente	0
BR0272808U0041	ISOTRETINOINA 20 MG CAPS  (PORT. 344/98 - C2)	indiferente	0
BR0272809U0042	LAMOTRIGINA 100 MG COMP GRUPO 2  (PORT. 344/98 - C1)	indiferente	0
BR0272815U0041	PENICILAMINA 250 MG CAP GRUPO 1.B	indiferente	0
BR0272822U0042	PIRAZINAMIDA 500MG	indiferente	0
BR0272824U0042	PRAMIPEXOL 0,125 MG COMP  (PORT. 344/98 - C1)	indiferente	0
BR0272825U0042	PRAMIPEXOL 0,25 MG COMP GRUPO 1.A (PORT. 344/98 - C1)	indiferente	0
BR0272826U0042	PRAMIPEXOL 1 MG COMP (PORT. 344/98 - C1)	indiferente	0
BR0272827U0042	PRIMAQUINA DIFOSFATO 5 MG COMPRIMIDO	indiferente	0
BR0272828U0042	PRIMAQUINA DIFOSFATO 15 MG COMPRIMIDO	indiferente	0
BR0272831U0042	QUETIAPINA 25 MG COMP GRUPO 1.A (PORTARIA 344/98)	indiferente	0
BR0272831U0042	QUETIAPINA 25 MG COMP GRUPO 1.A	indiferente	0
BR0272832U0042	QUETIAPINA 100 MG COMP GRUPO 1.A  (PORTARIA 344/98)	indiferente	0
BR0272832U0042	QUETIAPINA 100 MG COMP GRUPO 1.A	indiferente	0
BR0272833U0042	QUETIAPINA 200 MG COMP GRUPO 1.A  (PORTARIA 344/98)	indiferente	0
BR0272833U0042	QUETIAPINA 200 MG COMP GRUPO 1.A	indiferente	0
BR0272834U0042	RALOXIFENO 60 MG COMP GRUPO 2	indiferente	0
BR0272835	RIBAVIRINA 250 MG CAPSULA  ELENCO ESTADUAL (PORT. 344/98 - C1)	indiferente	0
BR0272837U0041	RIFAMPICINA 300 MG CAPSULA	indiferente	0
BR0272838U0042	RILUZOL 50 MG COMP GRUPO 1.A	indiferente	0
BR0272839U0042	RISPERIDONA 1 MG COMP GRUPO 1.B  (PORT. 344/98 - C1)	indiferente	0
BR0272846U0042	TALIDOMIDA 100 MG COMPRIMIDO ELENCO ESTADUAL(PORT. 344/98 - C3)	indiferente	0
BR0272849U0042	TOPIRAMATO 25 MG COMP GRUPO 2 (PORT. 344/98 - C1)	indiferente	0
BR0272850U0042	TOPIRAMATO 50 MG COMP GRUPO 2(PORT. 344/98 - C1)	indiferente	0
BR0272851U0042	TOPIRAMATO 100 MG COMP GRUPO 2 (PORT. 344/98 - C1)	indiferente	0
BR0272853U0042	VIGABATRINA 500 MG (PORTARIA 344/98/ LISTA C1)	indiferente	0
BR0272853U0042	VIGABATRINA 500 MG COMP GRUPO 2	indiferente	0
BR0272901U0042	CLOBAZAM 10 MG COMP GRUPO 2 (PORT. 344/98 - B1)	indiferente	0
BR0272902U0042	CLOBAZAM 20 MG COMP GRUPO 2  (PORT. 344/98 - B1)	indiferente	0
BR0272914U0140	PRESERVATIVO MASCULINO LATEX LUBRIFICADO 52MM	indiferente	0
BR0272972U0110	FENOXIMETILPENICILINA POTÁSSICA 80.000UI/ML FRASCO 60 ML (PEN-VE-ORAL)	indiferente	0
BR0273221U0041	MEMANTINA, CLORIDRATO 10 MG CAP LIBERACAO CONTROLADA GRUPO 1 (PORT. 344/98 - C1)	indiferente	0
BR0273264	LOPERAMIDA, CLORIDRATO 2 MG COMPRIMIDO	indiferente	0
BR0273310	HIDROXIZINA, CLORIDRATO 25 MG COMPRIMIDO	indiferente	0
BR0273328U0042	IVERMECTINA 6 MG COMPRIMIDO	indiferente	0
BR0273466U0042	LORATADINA 10 MG COMPRIMIDO	indiferente	0
BR0273567U0098	IMUNOGLOBULINA ANTI-HEPATITE B 1000 UI SOLUCAO INJETAVEL	indiferente	0
BR0273820U0042	SILDENAFILA 25 MG COMP	indiferente	0
BR0273821U0042	SILDENAFILA 50 MG COMP GRUPO 1.A	indiferente	0
BR0273821U0042	SILDENAFILA 50 MG COMP	indiferente	0
BR0274989U0013	SACARATO DE HIDROXIDO FERRICO  100 MG SOL INJ (FR) 5 ML	indiferente	0
BR0276388U0041	GALANTAMINA 8 MG CAP DE LIB PROL GRUPO 1.A  (PORT. 344/98 - C1)	indiferente	0
BR0277434U0135	BETAINTERFERONA 1A 12.000.000UI (44MCG) SOL INJ (SER PREENC)	indiferente	0
BR0277435U0135	BETAINTERFERONA 1A 6.000.000 UI (22MCG) SOL INJ (SER PREENC)	indiferente	0
BR0277438U0118	BETAINTERFERONA 1B 9.600.000UI (300MG) PO LIOF INJ (FR-AMP)	indiferente	0
BR0277743U0118	BETAINTERFERONA 1A 6.000.000 UI (30MCG) PO LIOF INJ (FR-AMP	indiferente	0
BR0278264U0041	TRIENTINA 250 MG CAPSULA (WILLENTINE)	indiferente	0
BR0280115U0042	BOSENTANA 125 MG COMP REV GRUPO 1.B	indiferente	0
BR0280116U0042	BOSENTANA 62,5 MG COMP REV	indiferente	0
BR0281135U0113	AMOXICILINA + CLAVULANATO DE POTASSIO 50 MG+ 12,5 MGML SUSP	indiferente	0
BR0284105U0042	RISPERIDONA 3 MG COMP GRUPO 1.B)(PORT. 344/98 - C1)	indiferente	0
BR0284106U0097	RISPERIDONA 1 MGML SOL ORAL (FR) 30 ML (PORT. 344/98 - C1)	indiferente	0
BR0284458U0023	CLOBETASOL 0,5 MGG CREM (BIS) 30 G	indiferente	0
BR0285817U0046	SIROLIMO 1 MG DRAGEA GRUPO 1.A	indiferente	0
BR0285965U0042	LEVETIRACETAM 250MG (PORT.344/98-C1)	indiferente	0
BR0287481U0140	GOMA DE MASCAR DE NICOTINA 2 MG	indiferente	0
BR0288640U0042	MICOFENOLATO DE SODIO 180 MG COMP GRUPO 1.A	indiferente	0
BR0288641U0042	MICOFENOLATO DE SODIO 360 MG COMP GRUPO 1.A	indiferente	0
BR0290058U0135	ADALIMUMABE 40 MGML SOL INJ (SER PREENC) GRUPO 1.A	indiferente	0
BR0290058U0135B0127	ADALIMUMABE 40 MGML (BIOSSIMILAR)	indiferente	0
BR0291231	ESTREPTOMICINA, SULFATO 1 G SUSPENSAO INJETAVEL	indiferente	0
BR0292205U0042	ISONIAZIDA 100 MG COMPRIMIDO	indiferente	0
BR0292208U0538	RIFAMPICINA 20 MGML SUSPENSAO ORAL  120 ML	indiferente	0
BR0292228U0005	MEDROXIPROGESTERONA, ACETATO 150 MGML SOLUCAO INJETAVEL 1 M	indiferente	0
BR0292236U0042	MESALAZINA 500 MG COMP GRUPO 2	indiferente	0
BR0292237U0042	MESALAZINA 400 MG COMP	indiferente	0
BR0292238U0042	MESALAZINA 800 MG COMP GRUPO 2	indiferente	0
BR0292249U0391	METOTREXATO 25 MGML SOL INJ (AMP) 2 ML GRUPO 1.A	indiferente	0
BR0292263U0041	MORFINA 30 MG CAP LIBERACAO CONTROLADA GRUPO 2 (PORT. 344/98 - C1)	indiferente	0
BR0292263U0041	MORFINA 30 MG CAP LIBERACAO CONTROLADA GRUPO 2	indiferente	0
BR0292264U0041	MORFINA 60 MG CAP LIBERACAO CONTROLADA  (PORTARIA 344/98)	indiferente	0
BR0292264U0041	MORFINA 60 MG CAP LIBERACAO CONTROLADA	indiferente	0
BR0292372U0118	TOXINA BOTULINICA TIPO A 100 U PO LIOF INJ (FR-AMP) GRUPO 1.	indiferente	0
BR0292373U0118	TOXINA BOTULINICA TIPO A 500 U PO LIOF INJ (FR-AMP) GRUPO 1.	indiferente	0
BR0294417U0081	LATANOPROSTA 0,05 MGML SOL OFT (FR) 2,5 ML GRUPO 1.A	indiferente	0
BR0294881U0005	ILOPROSTA 10 MCGML SOL P NEBUL (AMP) 1 ML	indiferente	0
BR0295040U0042	LAMOTRIGINA 25 MG COMP GRUPO 2 (PORT. 344/98 - C1)	indiferente	0
BR0295605	ALGESTONA ACETOFENIDA + ESTRADIOL, ENANTATO 150MG + 10 MG/ML SOLUÇÃO INJETAVEL 1 ML	indiferente	0
BR0296717U0042	RISEDRONATO 35 MG COMP GRUPO 2	indiferente	0
BR0297746U0140	DISPOSITIVO INTRA-UTERINO (DIU), EM T, FLEXIVEL, POLETILEN	indiferente	0
BR0297775U0041	PANCREATINA 10.000 UI CAP	indiferente	0
BR0299128U0041	CLOFAZIMINA 50 MG CAPSULA	indiferente	0
BR0299129U0041	CLOFAZIMINA 100MG CAPS	indiferente	0
BR0299766U0042	ETAMBUTOL, CLORIDRATO 400 MG COMPRIMIDO	indiferente	0
BR0300745U0041	PANCREATINA 25.000 UI CAP GRUPO 1.B	indiferente	0
BR0301956	DERIVADO PROTEICO PURIFICADO (TUBERCULINA) 2 UTR SOLUCAO INJ	indiferente	0
BR0302942U0105	CICLOSPORINA 100 MGML SOL ORAL (FR) 50 ML GRUPO 2	indiferente	0
BR0304788U0042	CINACALCETE 30 MG COMP GRUPO 1.A	indiferente	0
BR0304790U0042	CINACALCETE 60 MG COMP	indiferente	0
BR0304871	SULFATO DE MORFINA 10MG/ML AMPOLA 1ML	indiferente	0
BR0305257U0118	LEUPRORRELINA 3,75 MG PO LIOF INJ (FR-AMP) GRUPO 1.B	indiferente	0
BR0305260U0118	LEUPRORRELINA 11,25 MG PO LIOF INJ (SER PREENC) GRUPO 1.B	indiferente	0
BR0305270U0042	LEVOFLOXACINO 500 MG COMPRIMIDO ELENCO ESTADUAL	indiferente	0
BR0305488U0042	METILFENIDATO CLORIDRATO 20 MG CAPS LIBERACAO CONTROLADA (PORT. 344/98 - A3)	indiferente	0
BR0305649U0041	FUMARATO DE FORMOTEROL 12 MCG BUDESONIDA 400MCG	indiferente	0
BR0305935-2	PROPOFOL 10MG/ML EMULSÃO FRASCO 20ML	indiferente	0
BR0305935-4	PROPOFOL 10MG/ML INJETÁVEL FRASCO 100ML	indiferente	0
BR0306947U0041	OSELTAMIVIR, FOSFATO 75 MG CAPSULA	indiferente	0
BR0308718U0041	ACITRETINA 25 MG CAP GRUPO 1.B  (PORT. 344/98 - C2)	indiferente	0
BR0308719U0041	ACITRETINA 10 MG CAP GRUPO 1.B  (PORT. 344/98 - C2)	indiferente	0
BR0308890U0062	ZIDOVUDINA 10 MGML XAROPE  100 ML	indiferente	0
BR0309040U0042	ACIDO URSODESOXICOLICO 300 MG COMP GRUPO 1.B	indiferente	0
BR0310761U0118	LARONIDASE 0,58 MGML SOL INJ (FR) 5 ML	indiferente	0
BR0314517U0108	AZITROMICINA 600 MG FRASCO 15 ML  - PÓ PARA SUSPENSÃO	indiferente	0
BR0315088	ENTECAVIR 0,5 MG COMPRIMIDO ELENCO ESTADUAL	indiferente	0
BR0315734U0041	GALANTAMINA 24 MG CAP DE LIB PROL GRUPO 1.A (PORT. 344/98 - C1)	indiferente	0
BR0315735U0041	GALANTAMINA 16 MG CAP DE LIB PROL GRUPO 1.A  (PORT. 344/98 - C1)	indiferente	0
BR0315901	MASCARA CIRURGICA, NAO TECIDO,3 CAMADAS,PREGAS HORIZONTAIS,A	indiferente	0
BR0319883U0042	SILDENAFILA 20 MG COMP GRUPO 1.A	indiferente	0
BR03204682-1	CLORETO DE SUXAMETONIO 20 MG/ML-INJETAVEL-FRASCO 10 ML	indiferente	0
BR0324414U0042	LAMOTRIGINA 50 MG COMP GRUPO 2 (PORT. 344/98 - C1)	indiferente	0
BR0325424	GEL LUBRIFICANTE INTIMO, INCOLOR, INODORO, SOLÚVEL EM ÁGUA TRANSPARENTE E NÃO GORDUROSO	indiferente	0
BR0325836U0042	DEFERASIROX 250 MG COMP	indiferente	0
BR0325837U0042	DEFERASIROX 500 MG COMP	indiferente	0
BR0328361U0042	POLIQUIMIOTERAPIA UNICA - PQT-U ADULTO RIFAMPICINA + CLOFAZI	indiferente	0
BR0328362U0042	POLIQUIMIOTERAPIA UNICA - PQT-U INFANTIL - RIFAMPICINA + CLO	indiferente	0
BR0328363U0032	TRATAMENTO PAUCIBACILAR INFANTIL COMPRIMIDO	indiferente	0
BR0328513U0118	ARTESUNATO 60 MG INJEÇÃO	indiferente	0
BR0328810	LAMIVUDINA 10 MGML SOLUCAO ORAL 240 ML	indiferente	0
BR0329507U0041	RETINOL, PALMITATO 100.000 UI CAPSULA	indiferente	0
BR0329508U0041	RETINOL, PALMITATO 200.000 UI CAPSULA	indiferente	0
BR0330537U0106	GALSULFASE 1 MGML SOLUCAO INJETAVEL 5 ML	indiferente	0
BR0332383U0118	IDURSULFASE ALFA 2 MGML SOL INJ (FR) 3 ML GRUPO 1.A	indiferente	0
BR0332849U0023	CALCIPOTRIOL 50 MCG/G POM (BIS) 30G GRUPO 2	indiferente	0
BR0332987U0042	LEVOFLOXACINO 250MG COMPRIMIDO	indiferente	0
BR0333447U0118	INFLIXIMABE 10 MGML PO LIOF INJ (FR-AMP) 10 ML	indiferente	0
BR0333447U0118B0119	INFLIXIMABE (BIOSSIMILAR A) 10 MGML PO LIOF INJ (FR-AMP) 10	indiferente	0
BR0334484	TESTE RAPIDO HIV I E II, QUALITATITVO, IMUNOCROMATOGRAFIA, T	indiferente	0
BR0338883U0391	CALCITONINA 200 UI POR DOSE SPRAY NAS (FR)	indiferente	0
BR0340178-1	BESILATO DE CISATRACURIO 2 MG/ML SOL INJ-AMP 5 ML	indiferente	0
BR0340178-2	BESILATO DE CISATRACURIO 2 MG/ML SOL INJ-AMP 10 ML	indiferente	0
BR0342319U0041	ZIPRASIDONA 40 MG CAP (PORT. 344/98 - C1)	indiferente	0
BR0342320U0041	ZIPRASIDONA 80 MG CAP  (PORT. 344/98 - C1)	indiferente	0
BR0342680U0118	TRIPTORRELINA 11,25 MG SUSP INJ (FR-AMP)	indiferente	0
BR0342682U0135	TRIPTORRELINA 3,75 MG SUSP INJ (FR-AMP) GRUPO 1.B	indiferente	0
BR0342979U0118	OCTREOTIDA LAR 10 MG PO P SUSP INJ (FR-AMP) GRUPO 1.B	indiferente	0
BR0342980U0118	OCTREOTIDA LAR 20 MG PO P SUSP INJ (FR-AMP) GRUPO 1.A	indiferente	0
BR0342981U0118	OCTREOTIDA LAR 30 MG PO P SUSP INJ (FR-AMP) GRUPO 1.A	indiferente	0
BR0343494U0042	ESPIRAMICINA (1,5 MUI) 500 MG COMPRIMIDO ELENCO ESTADUAL	indiferente	0
BR0343607U0118	ETANERCEPTE  25 MG PO LIOF INJ (FR-AMP OU SER PREENC)	indiferente	0
BR0343608U0118	ETANERCEPTE (PFIZERENBREL) 50 MG PO LIOF INJ (FR-AMP OU SE	indiferente	0
BR0345001U0041	MIGLUSTATE 100 MG CAP GRUPO 1.A	indiferente	0
BR0350542	CANETA APLICADORA DE INSULINA, COM SELEÇÃO DE DOSE, REUTILIZÁVEL.	indiferente	0
BR0350587U0183	LOPINAVIR + RITONAVIR 80 + 20 MGML SOLUCAO ORAL 160 ML	indiferente	0
BR0352204	CLORIDRATO DE DEXMEDETOMIDINA 100MCG/ML SOL. INJ- 2ML	indiferente	0
BR0352397U0041	BUDESONIDA 200 MCG CAP INAL GRUPO 2	indiferente	0
BR0352933U0062	LEVETIRACETAM 100 MGML SOLUCAO ORAL 100 ML GRUPO 1.A (PORT.344/98-C1)	indiferente	0
BR0353332U0042	RALTEGRAVIR 400 MG COMPRIMIDO	indiferente	0
BR0356041U0140	PRESERVATIVO FEMININO, BORRACHA NATURAL, 90MM + OU - 10 MM,	indiferente	0
BR0356051U0062	ACIDO ZOLEDRONICO 0,05 MGML SOLUCAO INJETAVEL 100 ML GRUPO	indiferente	0
BR0356509U0140	PRESERVATIVO FEMININO, BORRACHA NITRILICA, COMPRIMENTO 17 CM	indiferente	0
BR0357657U0042	ETRAVIRINA 100 MG - COMPRIMIDO	indiferente	0
BR0357783	REAGENTE PARA DIAGNOSTICO CLINICO , CONJUNTO COMPLETO, QUALI	indiferente	0
BR0358753U0042	MISOPROSTOL 25 MCG COMPRIMIDO (PORT. 344/98 - C1)	indiferente	0
BR0358753U0042	MISOPROSTOL 25 MCG COMPRIMIDO	indiferente	0
BR0358755U0042	MISOPROSTOL 200 MCG COMPRIMIDO (PORT. 344/98 - C1)	indiferente	0
BR0358755U0042	MISOPROSTOL 200 MCG COMPRIMIDO	indiferente	0
BR0359903U0118	ALFA-ALGLICOSIDASE 50 MG PO LIOFILIZADO PARA SOLUCAO INJETAV	indiferente	0
BR0361446	REAGENTE PARA DIAGNOSTICO CLINICO , CONJUNTO COMPLETO, QUALI	indiferente	0
BR0362057U0316	RIVASTIGMINA 9 MG ADESIVO TRANSDERMICO GRUPO 1.A (PORT. 344/98 - C1)	indiferente	0
BR0362058U0347	RIVASTIGMINA 18 MG ADESIVO TRANSDERMICO (PORT. 344/98 - C1)	indiferente	0
BR0363843U0041	ATAZANAVIR 300 MG CAPSULA	indiferente	0
BR0363933U0042	MARAVIROQUE 150 MG COMPRIMIDO	indiferente	0
BR0364037U0042	RIFAMPICINA150MG+ISONIAZIDA75MG+PIRAZINAMIDA400MG+EtAMBUTOL275MG	indiferente	0
BR0365451U0118	ABATACEPTE 250 MG PO P SUSP INJ (FR-AMP)	indiferente	0
BR0367664U0075	NATALIZUMABE 300 MG SOL INJ (FR-AMP) GRUPO 1.A	indiferente	0
BR0368252	REAGENTE PARA DIAGNOSTICO CLINICO , CONJUNTO COMPLETO, QUALI	indiferente	0
BR0368694U0097	ECULIZUMABE 300MG FRASCO AMPOLA	indiferente	0
BR0369176U0042	EVEROLIMO 0,5 MG COMP	indiferente	0
BR0369179U0042	EVEROLIMO 1 MG COMP GRUPO 1.A	indiferente	0
BR0370119-1	ARTESUNATO + MEFLOQUINA 25 + 55 MG COMPRIMIDO (3 COMP) 6 A 1	indiferente	0
BR0370119-2	ARTESUNATO + MEFLOQUINA 25 + 55 MG COMPRIMIDO (6 COMP) 1 A 5	indiferente	0
BR0370120-1	ARTESUNATO + MEFLOQUINA 100 + 220  MG COMPRIMIDO (3 COMP) 6	indiferente	0
BR0370120-2	ARTESUNATO + MEFLOQUINA 100 + 220 MG COMPRIMIDO (6 COMP) 12	indiferente	0
BR0374155U0042	ISONIAZIDA + RIFAMPICINA 75 + 150 MG COMPRIMIDO	indiferente	0
BR0376105U0140	NICOTINA 7 MG ADESIVO TRANSDERMICO	indiferente	0
BR0376106U0140	NICOTINA 14 MG ADESIVO TRANSDERMICO	indiferente	0
BR0376107U0140	NICOTINA 21 MG ADESIVO TRANSDERMICO	indiferente	0
BR0376695	CLORIDRATO DE PIRIDOXINA 50MG COMPRIMIDO	indiferente	0
BR0377008U0354	ZANAMIVIR 5 MG PO PARA INALACAO ORAL 20 DOSES	indiferente	0
BR0379902U0041	OSELTAMIVIR, FOSFATO 30 MG CAPSULA	indiferente	0
BR0379962U0041	OSELTAMIVIR, FOSFATO 45 MG CAPSULA	indiferente	0
BR0380545U0042	LOPINAVIR + RITONAVIR 100 + 25 MG COMPRIMIDO	indiferente	0
BR0381288U0041	RIFABUTINA 150MG CAPSULA	indiferente	0
BR0383272U0118	IMIGLUCERASE 400 U PO LIOF INJ (FR-AMP)	indiferente	0
BR0386041U0042	HIDROXICLOROQUINA 200 MG COMPRIMIDO	indiferente	0
BR0387341U0041	FORMOTEROL + BUDESONIDA 6 + 200 MCG CAP INAL	indiferente	0
BR0387488U0042	ISONIAZIDA 300 MG COMPRIMIDO	indiferente	0
BR0388383U0162	TOCILIZUMABE 20 MGML SOL INJ (FR-AMP) 4 ML GRUPO 1.A	indiferente	0
BR0388865U0118	ALENTUZUMABE 10 MG/ML FRASCO AMPOLA 1,2 ML  (LEMTRADA)	indiferente	0
BR0389779U0042	RASAGILINA 1 MG COMP GRUPO 1.A (PORT. 344/98 - C1)	indiferente	0
BR0390006U0042	QUETIAPINA 300 MG COMP GRUPO 1.A  (PORTARIA 344/98)	indiferente	0
BR0390006U0042	QUETIAPINA 300 MG COMP GRUPO 1.A	indiferente	0
